,제목,브랜드,품번,시즌,성별,조회수(1개월),누적판매(1년),좋아요,별점,후기개수,태그,가격
3985,벨트 포켓 카고 조거팬츠 CHARCOAL (MM2PU365-075),BUNKERBUSTER,MM2PU365-075,2022S/S, 남 ,,,14,5,후기 2개 보기,  #트레이닝 #밴딩팬츠 #팬츠 #카고팬츠 #조거팬츠 #츄리닝 #바지  ,"63,958 ~ 69,900원"
3986,22 더모먼트 와이드 조거 스웻 팬츠 블랙 (논기모),FEVERTIME,22_003,2022S/S, 여 ,,,115,5,후기 5개 보기,  #트레이닝바지 #조거팬츠 #스웻팬츠 #트레이닝팬츠 #와이드팬츠  ,"53,985 ~ 59,000원"
3987,지퍼 + 총알 스터드 스트레이트 트렉 팬츠 블랙,2113 STUDIO,22ss track black,2022S/S, 남 ,,,2,5,후기 1개 보기,,"81,435 ~ 89,000원"
3988,로고 에센셜 조거팬츠(BCLEJ01),BETTER THAN LIFE,706652,2022S/S, 남 ,,,7,,,,"32,025 ~ 35,000원"
3989,남성 모던 스웨트 팬츠_4MS2P613001,CALVIN KLEIN PERFORMANCE,4MS2P613001,2022S/S, 남 ,,,4,,,  #CK #캘빈클라인 #바지 #팬츠 #트레이닝 #트레이닝팬츠 #조거팬츠  ,"57,279 ~ 62,600원"
3990,J54 LIMO 스트레치 카고 팬츠 라이트 그레이 (UN223CPT51),UMBRO,UN223CPT51_LGR,2022S/S, 남 ,400회 이상,,69,5,후기 6개 보기,  #J54LIMO스트레치카고팬츠 #여자팬츠  ,"118,035 ~ 129,000원"
3991,창귀호무늬 와이드조거 스웻팬츠 블랙,SEJINIST,bm002,2022S/S, 여 ,,,13,,,  #22SPPRING컬렉션 #셋업 #커플셋업 #와이드조거팬츠 #조거트레이닝 #조거팬츠 #호피  ,"84,180 ~ 92,000원"
3992,쿨링 모달 스판 루즈핏 와이드 팬츠 (멜란그레이),5OML,5OML22SS2,2022S/S, 여 ,400회 이상,,29,,,,"49,227 ~ 53,800원"
3993,오픈 밴딩 조거 데님팬츠 BLACK (ML6DU162-076),BUNKERBUSTER,ML6DU162-076,2021S/S, 남 ,200회 이상,,37,4.9,후기 28개 보기,  #데님팬츠 #청바지 #바지 #데님 #팬츠 #조거팬츠 #밴딩팬츠  ,"27,358 ~ 29,900원"
3994,헤리티지 뉴반다 트랙팬츠 P221XUFP325,KAPPA,P221XUFP325,2022S/S, 남 여 ,,,6,,,  #스포츠브랜드위크 #시즌오프 #222반다  ,"69,814 ~ 76,300원"
3995,UF-18 택티컬 립스탑 조거 팬츠 (블랙),Neo Tactical,126334,2021S/S, 남 ,,,3,,,,"37,245 ~ 39,000원"
3996,Onetuck Cool Summer Pants (Navy),JULIAPEPE,2022 SUMMER028,2022S/S, 여 ,,,28,4.5,후기 2개 보기,  #이지웨어 #밴딩팬츠 #여름팬츠 #와이드밴딩팬츠 #꾸안꾸 #데일리 #쿨  ,"39,345 ~ 43,000원"
3997,로고 M1A 373H AU279B 79 남성 트랙 팬츠,PAUL SMITH,M1A 373H AU279B 79,병행수입, 남 ,,,0,,,  #폴스미스바지 #울산명품관  ,"118,000원"
3998,딥 포턱 플로우 밴딩 팬츠 그레이,DNSR,22ss,2022S/S, 남 ,3.3천 회 이상,50개 미만,133,5,후기 6개 보기,,"76,860 ~ 84,000원"
3999,로고자수 스웻 팬츠 (블랙),GOOGONGFAST,GFX324LVPT,2020S/S, 남 ,,,10,5,후기 5개 보기,  #밴딩 #셋업 #스웻 #스웻세트 #조거 #트레이닝  ,"37,920 ~ 39,500원"
4000,FUNDAMENTAL 카고 스트링 조거팬츠 [그레이],INTERSECTION,IS0SPT005GE,2020S/S, 남 ,,,35,4.8,후기 14개 보기,  #남자트레이닝 #스트링조거 #스트링팬츠 #카고조거 #카고팬츠 #트레이닝 #트레이닝세트 #스트링  ,"72,285 ~ 79,000원"
4001,4KET STRING CARGO JORGGER PANTS SAND 라울 4포켓 스트링 카고 조거팬츠 샌드,LAUL,LAUL-362,2020S/S, 남 ,,,5,5,후기 1개 보기,  #스트링  ,"127,185 ~ 139,000원"
4002,라운드 로고 조거팬츠-화이트,OY,라운드 로고 조거팬츠-화이트,2021F/W, 남 ,,,37,4.9,후기 20개 보기,  #조거바지 #트레이닝팬츠 #조거팬츠 #스웻팬츠 #밴딩팬츠 #OY  ,"81,435 ~ 89,000원"
4003,SL187 센티멘토 팬츠,FRONT2LINE,SL187,2022S/S, 여 ,,,52,,,  #조거팬츠 #요가복 #필라테스복 #트레이닝패츠 #운동복 #밴딩팬츠  ,"53,985 ~ 59,000원"
4004,세미 배기 조거 트레이닝 팬츠 (블랙),EMOTION PLANET,EPA2PW01,2019S/S, 남 ,,,22,3.3,후기 6개 보기,,"21,168 ~ 22,050원"
4005,[P1501050] 스프린터 밴딩 조거팬츠 (NAVY),PUBLISH,P1501050 NAVY,2019F/W, 남 ,,,4,4.7,후기 21개 보기,  #밴딩팬츠 #조거팬츠 #팬츠  ,"47,040 ~ 49,000원"
4006,[P1501050] 스프린터 밴딩 조거팬츠 (BLACK),PUBLISH,P1501050 BLACK,2019F/W, 남 ,,,13,4.7,후기 21개 보기,  #밴딩팬츠 #조거팬츠 #팬츠  ,"47,040 ~ 49,000원"
4007,[P1401095] 레거시 조거팬츠 (BLACK),PUBLISH,P1401095-BLACK,2019F/W, 남 ,,,8,4.8,후기 5개 보기,  #레거시 #조거팬츠 #팬츠  ,"47,040 ~ 49,000원"
4008,REFLECTIVE JOGGER PT_GRAY,SEARCH410,20190051301,2019F/W, 남 ,,,14,3.8,후기 4개 보기,  #긴바지 #바지 #조거 #조거팬츠 #트레이닝바지  ,"41,724 ~ 45,600원"
4009,RELAX CARGO PANTS (CAMEL),PIECE MAKER,401017899,2019F/W, 남 ,,,14,5,후기 8개 보기,  #바지 #카고팬츠 #트레이닝팬츠  ,"63,135 ~ 69,000원"
4010,RELAX CARGO PANTS (BLUE),PIECE MAKER,401017900,2019F/W, 남 ,,,18,5,후기 8개 보기,  #바지 #카고팬츠 #트레이닝팬츠  ,"63,135 ~ 69,000원"
4011,바이커핏 GN21286  카고 조거팬츠(CO),GIANNI LUPO,GN21286CO,2019F/W, 남 ,,,4,,,  #남자바지 #면바지 #밴딩 #캐주얼  ,"94,794 ~ 103,600원"
4012,(카키카모)AURA RELAXED DENIM PANTS,MOVINS.R,BSC-DP-RX-CM,2019F/W, 남 ,,,11,5,후기 8개 보기,  #보호대 #조거 #조거팬츠 #카모  ,"246,135 ~ 269,000원"
4013,Hologram Utility Cago Pants (black),AAC,19AW-CPHB,2019F/W, 남 ,,,57,4.3,후기 3개 보기,  #조거팬츠 #카고팬츠 #테크웨어 #포켓팬츠 #홀로그램  ,"94,080 ~ 98,000원"
4014,원 지퍼 조거팬츠 베이지,MOZMOZ,moz_b003,300회이상, 남 ,300회 이상,,17,4.6,후기 12개 보기,  #조거팬츠 #카고조거팬츠 #카고팬츠 #트랙팬츠 #팬츠 #지퍼  ,"35,900원"
4015,로고자수 스웻 조거 팬츠 (그레이),GOOGONGFAST,GF8524TRPT,2019F/W, 남 ,,,13,4.7,후기 3개 보기,  #스웻팬츠 #조거바지 #조거팬츠 #트레이닝  ,"46,116 ~ 50,400원"
4016,올라운드 핀턱 조거 슬랙스,SEVENSELAH,grace_p1,2020S/S, 남 ,100회 이상,,102,4.9,후기 13개 보기,  #바지 #슬랙스 #올라운드 #조거팬츠 #트랙팬츠 #핀턱 #2020SS  ,"118,035 ~ 129,000원"
4017,프리미엄 콤팩트 스트롱울원단 커버포켓 세미와이드 조거팬츠 밴딩슬랙스 100 챠콜,OWNER,OWWOWCSL100CH,2020F/W, 남 ,800회 이상,,55,5,후기 8개 보기,  #겨울조거팬츠 #울조거팬츠 #울카고팬츠 #조거팬츠 #카고바지 #카고조거팬츠 #카고팬츠  ,"87,108 ~ 95,200원"
4018,ORIGINAL SMALL LOGO TRAINING PANTS-BLACK,NCOVER,1419418,2020S/S, 여 ,400회 이상,,30,4.8,후기 15개 보기,,"28,320 ~ 29,500원"
4019,퍼플 에어리언러버 트레이닝 팬츠,ANDTHEOTHER,A-20AB-301-P,2020S/S, 여 ,,,33,4.8,후기 4개 보기,  #운동복 #저지팬츠 #츄리닝 #트레이닝팬츠  ,"50,976 ~ 53,100원"
4020,메모리 유틸리티 지퍼 포켓 레귤러핏 카고 팬츠 브라운,CODE I'M,CDIM20SS027,2020S/S, 남 ,,,30,,,  #레귤러핏 #와이드팬츠 #조거팬츠 #카고바지 #테크웨어 #테크웨어바지 #트랙팬츠 #지퍼 #유틸리티  ,"31,900원"
4021,20SS 페이디드 트랙 팬츠 - 퍼플,INSTANTFUNK,BZSSIFPT04PP,2020S/S, 여 ,100회 이상,,112,4.8,후기 22개 보기,  #조거팬츠 #트레이닝셋업 #트레이닝팬츠  ,"92,160 ~ 96,000원"
4022,로고 프린팅 스웻 팬츠 - 그레이,ANOTHERYOUTH,lppt1,2020S/S, 남 ,100회 이상,,54,4.5,후기 8개 보기,  #로고 #스웻팬츠 #트레이닝 #팬츠 #프린팅  ,"42,547 ~ 46,500원"
4023,L.U.P BY LIPUNDERPOINT NEVER DIE SWEAT PANTS_MUSTARD,L.U.P,LP18SLPT001YE,2019ALL, 남 ,,,14,5,후기 3개 보기,  #립언더포인트 #조거팬츠 #츄리닝바지 #트레이닝팬츠 #LIPUNDERPOINT  ,"63,368 ~ 71,200원"
4024,완톤 더블라인 조거 팬츠 블랙,WANTON,17FW010,2017F/W, 남 ,,,34,4.7,후기 6개 보기,,"37,789 ~ 41,300원"
4025,포켓 트랙 팬츠 블랙,BLEDITION,BLDT18SS15,2018S/S, 남 ,,,33,4.8,후기 4개 보기,  #밴딩 #조거팬츠 #카고팬츠 #트랙팬츠 #트레이닝  ,"75,445 ~ 79,000원"
4026,카고 조거팬츠 다크그레이,STUNT,18ss_30c_jog_dg,2018S/S, 남 ,200회 이상,,37,4.6,후기 71개 보기,  #긴바지 #면바지 #조거 #테크  ,"27,744 ~ 28,900원"
4027,Two-way pants - Navy,OJEH,0006N,2018F/W, 남 ,,,25,4.7,후기 3개 보기,  #라인팬츠 #트레이닝팬츠 #팬츠  ,"35,136 ~ 38,400원"
4028,Nylon Track Pants (Grey),OVERCAST,OWP26L0M6,, 남 ,,,53,4,후기 5개 보기,  #조거 #조거팬츠 #트랙팬츠 #트레이닝바지  ,"98,820 ~ 108,000원"
4029,SWEAT PANTS-NAVY,DRIFE,1140055,2018F/W, 남 ,,,39,4.4,후기 5개 보기,  #.DRIFE  ,"22,900원"
4030,데일리 패션 트랙수트 3종[트레이닝복/스웻수트/기모안감/조거팬츠/조거후드집업],69SLAM,TRACK_SUIT_ EDITION_3,, 남 ,,,18,4,후기 3개 보기,  #기모운동복 #여자트레이닝복 #트랙수트 #트레이닝복세트 #후드집업트랙수트  ,"63,135 ~ 69,000원"
4031,Original Logo Sweatpants Black,EINEN,ES19SS0519,2019S/S, 남 ,,,11,4.8,후기 6개 보기,  #스웨트팬츠  ,"62,220 ~ 68,000원"
4032,옆선 테이핑 크롭 트랙팬츠,BEMIGHTY,BCS-PU20,2019S/S, 남 ,,,9,4.7,후기 3개 보기,,"35,685 ~ 39,000원"
4033,테크 와이드 밴딩 팬츠 - 차콜,LUNACY,LU20SS-0402,2020S/S, 남 ,,,9,,,  #스트릿 #와이드팬츠 #테크웨어 #테크팬츠  ,"72,285 ~ 79,000원"
4034,[UNISEX] HASHTAG JOGGER PT_WHITE,SEARCH410,20200011401,2020S/S, 남 ,100회 이상,,49,5,후기 5개 보기,  #바지 #스웨트팬츠 #스웻팬츠 #조거 #조거팬츠 #트랙팬츠 #트레이닝  ,"37,789 ~ 41,300원"
4035,아이러브 스웻팬츠 - 그레이,RDVZ,R201SP01GRY,2020S/S, 남 ,400회 이상,,54,4.7,후기 7개 보기,  #랑데부 #스웻세트 #트레이닝 #스웨트세트  ,"39,744 ~ 41,400원"
4036,CD스웻팬츠 화이트멜란지,BY.L,CD스웻팬츠 화이트멜란지,2022S/S, 남 ,,,40,4.4,후기 10개 보기,  #스웨트팬츠 #조거팬츠 #스웻팬츠 #밴딩팬츠 #와이드팬츠 #밴딩와이드팬츠 #핀턱팬츠  ,"62,805 ~ 68,640원"
4037,클럽 조거 스웨트팬츠_Black,LAFUDGESTORE,m1037_821994,2022S/S, 남 ,1.8천 회 이상,50개 미만,114,4.7,후기 18개 보기,  #스웻팬츠 #조거팬츠 #트레이닝팬츠 #셋업 #조거 #스웨트팬츠 #조거바지  ,"39,900원"
4038,DAISY PEACEFUL LOGO조거 스웨트 팬츠 - 레드,TRIPSHION,TRIP22SPRED005,2022S/S, 남 ,,,39,5,후기 5개 보기,  #스웨트팬츠 #밴딩팬츠 #조거팬츠 #바지 #스웻팬츠 #팬츠 #셋업 #조거  ,"46,939 ~ 51,300원"
4039,슬림핏 트레이닝 팬츠 BLACK (LN5PU550-076),SIGNIFICANT,LN5PU550-076,2022S/S, 남 ,,,16,5,후기 3개 보기,  #밴딩팬츠 #트레이닝 #바지 #트레이닝팬츠 #트레이닝복 #트레이닝셋업 #레귤러  ,"54,808 ~ 59,900원"
4040,레디투 조거팬츠_블랙,STRETCH ANGELS,A-22S-SWTP70021-BKS,2022S/S, 여 ,,,26,4.5,후기 2개 보기,  #스웻팬츠 #조거팬츠 #트레이닝바지 #스웨트팬츠 #조거바지 #조거 #트레이닝팬츠  ,"72,285 ~ 79,000원"
4041,하이웨이스트 팬츠 (블랙),IFG5,PT210100003,2022S/S, 여 ,,,6,,,  #트레이닝바지 #트레이닝팬츠 #스웨트팬츠 #스웻팬츠 #밴딩팬츠 #팬츠 #트레이닝  ,"27,358 ~ 29,900원"
4042,Slim Boots Cut Banding Pants  Mix Black,ETMON,PL110RSM93,2022S/S, 여 ,,,9,,,  #와이드팬츠 #부츠컷 #슬림핏 #트레이닝 #바지 #팬츠 #데일리  ,"55,998 ~ 61,200원"
4043,에센셜 쿨링 남성 트레이닝 7부팬츠 (D/Turquoise),DISCOVERY EXPEDITION,DMTP6G023-TQD,2022S/S, 남 ,,,3,5,후기 2개 보기,  #디스커버리 #디스커버리팬츠 #트레이닝 #트레이닝팬츠  ,"72,285 ~ 79,000원"
4044,사이드 라인 트랙 팬츠 블랙,PARTIMENTO,Side Line Track Pants Black,2022S/S, 남 ,1.6천 회 이상,50개 이상,325,4.8,후기 25개 보기,  #팬츠 #트레이닝바지 #트레이닝복 #바지 #트레이닝 #트랙팬츠 #스트레이트  ,"43,834 ~ 45,900원"
4045,이지핏 7부 팬츠 그레이,SUMNFIT,MPL1108,2022ALL, 남 ,,,3,,,  #트레이닝팬츠 #기능성바지 #트레이닝바지 #트레이닝복 #남자운동복 #남자레깅스 #팬츠컬렉션  ,"37,881 ~ 41,400원"
4046,EMBROIDERY UNIVERSITY DAN SWEAT PANTS GREEN,YALE,YC1PT0061GN,2022S/S, 남 ,300회 이상,,74,4.8,후기 456개 보기,  #유니버시티댄  ,"41,400원"
4047,에이스 와이드 스웨트팬츠 (OATMEAL),AT THE MOMENT,atm22sb006ot,2022S/S, 남 ,500회 이상,,78,5,후기 7개 보기,  #조거팬츠 #트레이닝 #스웨트팬츠 #와이드팬츠 #꾸안꾸 #트레이닝세트 #트레이닝셋업  ,"45,567 ~ 49,800원"
4048,무지 세미 와이드 특양면/기모 트레이닝 팬츠 PAN1742 (6 COLOR),ALVINCLO,PAN1742,2022S/S, 남 ,,,3,5,후기 3개 보기,  #밴딩팬츠 #스웻팬츠 #스웨트셋업 #트레이닝 #트레이닝팬츠 #트레이닝바지 #스웨트팬츠  ,"22,783 ~ 24,900원"
4049,데일리 코튼 슬림 조거 팬츠 5PP501,MOREOUT,5PP501,2022ALL, 여 ,,,14,4.7,후기 3개 보기,  #하렘팬츠 #여성요가팬츠 #기능성팬츠 #애슬레저룩 #쿨링팬츠 #냉장고바지  ,"29,280 ~ 32,000원"
4050,경량 면스판 여성 카고조거팬츠 (PINK),DISCOVERY EXPEDITION,DWPT52023-PKS,2022S/S, 여 ,,,6,4.3,후기 4개 보기,  #디스커버리 #디스커버리바지 #디스커버리여자 #디스커버리여성 #디커바지 #조거팬츠 #조거카고팬츠 #우먼스컬렉션  ,"127,185 ~ 139,000원"
4051,핸드 프린팅 스웻 조거 팬츠 블랙,SALON DE KII,SDKII210912PT003,2021F/W, 남 ,300회 이상,50개 미만,368,4.6,후기 10개 보기,  #조거팬츠 #밴딩팬츠 #트레이닝팬츠 #기모팬츠 #트레이닝바지 #스웨트팬츠 #조거바지  ,"49,318 ~ 53,900원"
4052,오버핏 크루 주름 조거팬츠 [블랙],377PLACE,124,2021F/W, 남 ,,,14,,,  #조거바지 #조거팬츠 #츄리닝바지 #스웻팬츠 #스웨트팬츠 #셋업팬츠 #조거  ,"43,828 ~ 47,900원"
4053,코튼 와펜 스웻팬츠 (그레이),OLIVERCOTTONS,OC1CPT001,2021F/W, 남 ,200회 이상,,29,4.9,후기 7개 보기,  #조거팬츠 #트레이닝 #스웻팬츠 #밴딩팬츠 #와이드팬츠 #셋업 #조거  ,"56,821 ~ 62,100원"
4054,라인로고_조거팬츠 블랙,PEACE OFF CLUB,POCPT21FW803BK,2021F/W, 남 ,,,9,,,  #트레이닝 #조거 #조거바지 #조거팬츠 #츄리닝바지 #트레이닝바지 #트레이닝팬츠  ,"49,867 ~ 54,500원"
4055,서클 복서 라이트 그레이 스웻팬츠,THE JABS,No.JS12BSPMG,2021S/S, 남 ,,,17,,,  #트레이닝 #스웻팬츠 #밴딩팬츠 #와이드팬츠 #셋업 #그레이스웻팬츠 #트레이닝팬츠  ,"53,985 ~ 59,000원"
4056,올리브 베이직 기모 스웨트 팬츠_레귤러핏 (421921LCDJ),8SECONDS,421921LCDJ,2021F/W, 남 ,,,12,4,후기 1개 보기,  #421921LCDJ  ,"14,950원"
4057,WARM-FLEECE BALLOON PANTS (Charcoal),A NOTHING,21FW-07-CH,2021F/W, 남 ,,,29,4.9,후기 24개 보기,  #트레이닝바지 #트레이닝팬츠 #셋업 #스웨트팬츠 #스웻팬츠 #벌룬팬츠 #벌룬스웻팬츠  ,"76,494 ~ 83,600원"
4058,세미 라인 스웨트 트레이닝 셋업 (black),PIANER,set2044,2021S/S, 남 ,,,30,4.9,후기 12개 보기,  #셋업 #트레이닝팬츠 #스웨트팬츠 #트레이닝셋업 #트레이닝세트 #오버핏맨투맨 #루즈핏맨투맨  ,"39,900원"
4059,피케 조거 스웻팬츠_ZB3PT062_MGR,210EDIT,ZB3PT062,2021F/W, 남 ,,,21,4.8,후기 14개 보기,  #남녀공용팬츠 #커플조거팬츠 #트레이닝팬츠 #조거팬츠 #조거 #츄리닝바지  ,"49,900원"
4060,L/PINK roomie heart sweat pants,ROOMIE,21FLLP01UPK,2021F/W, 여 ,,,15,,,  #트레이닝 #스웨트팬츠 #팬츠 #조거팬츠 #조거 #밴딩팬츠 #스웻팬츠  ,"41,175 ~ 45,000원"
4061,폴라 플리스 스웨트 하의_ZB4PT064_BK,210EDIT,ZB4PT064,2021F/W, 남 ,800회 이상,,24,4.7,후기 3개 보기,  #캠핑의류 #플리스팬츠 #후리스팬츠 #남녀공용후리스 #후리스 #커플팬츠  ,"41,083 ~ 44,900원"
4062,조이 레이디 - 퍼플 진,APRIL77,5500,2019S/S, 여 ,,,38,5,후기 3개 보기,  #슈퍼스키니 #스키니 #스키니진 #제깅스 #퍼플진  ,"34,770 ~ 38,000원"
4063,스티치 데님 팬츠 (워시드),INNERCITYAUDIO,STITCH DENIM PANTS WASHED,2020ALL, 남 ,400회 이상,,37,4.7,후기 23개 보기,  #데님 #스티치  ,"72,285 ~ 79,000원"
4064,남성 캣브러쉬 컴포트 에어진-JBZK2308C04,CHASECULT,JBZK2308C04,, 남 ,,,21,4.5,후기 4개 보기,,"19,104 ~ 19,900원"
4065,[GRINDER] PAUL 010 - CROP DS,UNTOUCHED,GR0030,2019S/S, 남 ,200회 이상,,78,4,후기 10개 보기,  #데님 #디스트로이드 #블랙 #워싱 #진 #청 #청바지  ,"59,475 ~ 65,000원"
4066,NEO SLIM CROP - GRAYISH LIGHT,UNTOUCHED,UTW158,2019S/S, 남 ,100회 이상,,52,5,후기 7개 보기,  #데님 #슬림 #연청 #와이드 #워싱 #진 #청  ,"53,985 ~ 59,000원"
4067,1124 SUPER SLIM JEANS(BLACK),YUPPIE,Y9WDN03BK,2019S/S, 남 ,200회 이상,,35,4.5,후기 31개 보기,  #데님 #데님팬츠 #슬림 #와이드 #진 #청 #청바지  ,"79,000원"
4068,CUT STITCH PANTS_BLUE,ROMANTIC CROWN,19RCFWBPTU002BL,2019F/W, 남 ,200회 이상,,117,4.3,후기 17개 보기,  #데님 #청바지 #패치워크  ,"37,515 ~ 41,000원"
4069,남성 스키니 라이트블루 데님팬츠 FJCDP353M,CLRIDEN,FJCDP353M,2019F/W, 남 ,200회 이상,,10,4.3,후기 3개 보기,  #데님팬츠 #바지 #청바지 #팬츠  ,"18,240 ~ 19,000원"
4070,IN#0053 모즈 캣 다크 블루 워싱 크롭 스트레이트,INROWS,IN#0053,2019F/W, 남 ,100회 이상,,51,4.4,후기 5개 보기,  #데님 #스트레이트 #와이드 #진 #진청 #청 #청바지  ,"39,253 ~ 42,900원"
4071,데님팬츠 WBT60091_IN,KONUS,WBT60091_IN,300회이상, 남 ,300회 이상,,28,4,후기 5개 보기,  #데님팬츠 #데미지진 #청바지  ,"15,360 ~ 16,000원"
4072,스냅 - 클린 유즈드,DR.DENIM,067,2019F/W, 남 ,,,3,,,  #데님 #스키니 #스키니진 #슬림핏 #진청  ,"28,000원"
4073,스냅 - 레드 체크,DR.DENIM,067,2019F/W, 남 ,,,28,,,  #레드체크 #스키니 #슬림핏 #체크무늬 #체크바지  ,"28,000원"
4074,마우저 - 미디엄 앤틱,DR.DENIM,067,2019F/W, 남 ,,,21,4.9,후기 7개 보기,  #데님 #스키니 #스키니진 #슬림핏 #워싱데님  ,"24,000원"
4075,WARM HART 803 RINSED (PJON3HA8033DI0),PLAC,PJON3HA8033DI0,2019F/W, 남 ,300회 이상,,24,4.5,후기 8개 보기,  #웜진  ,"127,185 ~ 139,000원"
4076,CUTOUT CROP DENIM PANTS_BLACK,TRIP LE SENS,TLS2002,2019F/W, 남 ,,,23,5,후기 4개 보기,  #남자데님 #데님 #데님팬츠 #진 #청 #청바지 #크롭  ,"43,680 ~ 45,500원"
4077,여성 밑단 변형 부츠컷 데님팬츠-JACG2343B04,CHASECULT,JACG2343B04,, 여 ,,,28,4.3,후기 4개 보기,  #부츠컷  ,"19,104 ~ 19,900원"
4078,18 라이트 웨이브 커팅 크롭진,UNTOUCHED,utw110,2018S/S, 남 ,,,37,5,후기 6개 보기,  #데님 #연청진 #워싱청바지 #중청진 #진 #청 #청바지  ,"53,985 ~ 59,000원"
4079,LAUL CROP JEAN BLACK 라울 9부 크롭진 블랙,LAUL,LAUL-210,2018S/S, 남 ,100회 이상,,30,4.4,후기 5개 보기,  #데님 #블랙진 #진 #청 #청바지 #크롭 #크롭진  ,"90,585 ~ 99,000원"
4080,와이드 데님 팬츠 (블루),X-SACKY,와이드데님팬츠 블루,, 남 ,,,33,4.8,후기 8개 보기,  #데님 #와이드 #와이드데님팬츠 #와이드청바지 #와이드팬츠 #진 #청  ,"27,816 ~ 30,400원"
4081,[GRINDER] PAUL 005 - CROP,UNTOUCHED,GR009,, 남 ,,,32,4.5,후기 8개 보기,  #그라인더 #데님 #디스진 #연청진 #워싱 #진 #청  ,"73,920 ~ 77,000원"
4082,WIDE JEANS BICOLOR BLUE,LIT,P00000NK,2021S/S, 남 ,1.2천 회 이상,,67,4.4,후기 13개 보기,  #와이드 #와이드팬츠 #와이드데님 #청바지 #데님 #데님팬츠 #와이드진  ,"99,735 ~ 109,000원"
4083,쿨 노이 커츠 M25 라이트 워시드,PLAC,PJTO2NKM255LI1,2021S/S, 남 ,800회 이상,50개 미만,70,5,후기 12개 보기,  #캐주얼웨어 #팬츠 #데일리 #데님 #청바지 #바지 #쿨진  ,"127,185 ~ 139,000원"
4084,디스트로이드 컷팅 진_아이보리,NICK&NICOLE,N_21SS,2021S/S, 여 ,400회 이상,,92,4.7,후기 3개 보기,  #디스트로이드 #바지 #팬츠 #청바지 #와이드 #데님팬츠 #데님  ,"46,116 ~ 50,400원"
4085,Wrinkle Denim BL,THE GREATEST,GT21SUMMER 01 BL,2021S/S, 남 ,,,16,5,후기 3개 보기,  #타이다이 #주름 #데님팬츠 #와이드데님 #기본데님 #여름청바지 #남자청바지  ,"118,035 ~ 129,000원"
4086,리버시블 포인트 라벨 와이드 데님 팬츠 (크림),APOSTROPHE COMMA,P00000RPLD,2021S/S, 남 ,,,29,,,  #스트레이트 #와이드데님 #데님컬렉션 #데님팬츠 #데님 #여름청바지 #팬츠  ,"40,992 ~ 42,700원"
4087,리얼 와이드 데님 팬츠_블루,LIEU HOMME,리얼 와이드 데님 팬츠_블루,2021S/S, 남 ,,,47,5,후기 10개 보기,  #데님 #청바지 #와이드데님 #여름청바지 #남자청바지 #와이드팬츠 #남자데님  ,"52,155 ~ 57,000원"
4088,GDWD01R Wide blue,GOODDEN,21WD01 Wide Blue,2021S/S, 여 ,100회 이상,,25,5,후기 3개 보기,  #데일리 #데님 #와이드데님 #캐주얼팬츠 #청바지 #바지 #캐주얼  ,"99,735 ~ 109,000원"
4089,남 J319630 1A4 미드 블루 대드핏 크롭 미드블루 데님,CALVIN KLEIN JEANS,J319630 1A4,2021F/W, 남 ,1.1천 회 이상,50개 이상,134,4.8,후기 46개 보기,  #청바지 #데님팬츠 #남자바지 #남자청바지 #박서준 #캘빈클라인진X박서준 #데님  ,"53,070 ~ 58,000원"
4090,여성 기모 히든밴딩 중청 보이핏 데님-KFRG2354C0N,CHASECULT,KFRG2354C0N,2020F/W, 여 ,,,19,4,후기 4개 보기,,"28,704 ~ 29,900원"
4091,carpenter denim natural,BOY CENTRAL,p007,2020F/W, 남 ,,,77,4.9,후기 8개 보기,  #테이퍼드 #와이드팬츠 #카펜더팬츠 #와이드데님 #데님 #네츄럴파크 #네추럴  ,"50,599 ~ 55,300원"
4092,Marguerite 그레이 세미 부츠컷 데님 (Grey),HAINT,HJ7DP013B,2020F/W, 여 ,,,58,5,후기 3개 보기,,"46,080 ~ 48,000원"
4093,SP 워싱 와이드 스트레이트 데님 팬츠-블루,SAINTPAIN,2020100602,2020F/W, 남 ,900회 이상,50개 미만,69,4,후기 7개 보기,  #데님 #데님팬츠 #와이드 #와이드팬츠 #와이드데님 #청바지  ,"59,475 ~ 65,000원"
4094,WIDE DENIM JEAN (Medium-Blue),APOSTROPHE COMMA,P000000O,2020F/W, 남 ,200회 이상,,44,4.5,후기 2개 보기,  #와이드팬츠 #데님 #팬츠 #데님팬츠 #청바지 #와이드 #바지  ,"33,120 ~ 34,500원"
4095,M1919 2020 앰비션 브러쉬드 스트레이트 진,MODIFIED,M1919,2020F/W, 남 ,1천 회 이상,50개 미만,195,4.9,후기 11개 보기,  #청바지 #와이드데님 #데님 #데일리 #바지 #뉴트로미니멀  ,"63,135 ~ 69,000원"
4096,그린 BCI 스티즈 M71 미드 워시드,PLAC,PJTZ5SZM715MI1,2020F/W, 남 ,300회 이상,50개 미만,62,4.5,후기 11개 보기,  #청바지 #데님팬츠 #일자청바지 #스트레이트진 #워싱진 #스트레이트 #진청데님  ,"127,185 ~ 139,000원"
4097,WIDE JEANS CREASE GREY,LIT,P00000LR,2020F/W, 남 ,300회 이상,50개 미만,117,4.9,후기 14개 보기,  #데님팬츠 #와이드데님 #데님 #워싱진 #세미와이드 #와이드팬츠 #청바지  ,"85,095 ~ 93,000원"
