,제목,브랜드,품번,시즌,성별,조회수(1개월),누적판매(1년),좋아요,별점,후기개수,태그,가격
1731,베이직 버뮤다 팬츠 NY (Beige),MLB,3ASM60323-50BGS,2022S/S, 남 여 ,400회 이상,50개 미만,96,5,후기 2개 보기,  #팬츠 #숏팬츠 #쇼츠 #바지 #반바지 #반바지추천  ,"81,435 ~ 89,000원"
1732,나일론 심플 숏팬츠_BLACK,LIFEWORK,LW222WS601_BLACK,2022S/S, 남 ,700회 이상,50개 미만,50,5,후기 20개 보기,  #팬츠 #쇼츠팬츠 #반바지 #숏바지 #하프팬츠 #여름바지 #숏팬츠  ,"53,985 ~ 59,000원"
1733,[22SS] 버뮤다 빌리지 코튼팬츠 페일핑크 JJSP7592,WV PROJECT,2225547,2022S/S, 남 ,100회 이상,50개 미만,64,4.9,후기 16개 보기,  #하프팬츠 #숏팬츠 #여름바지 #쇼츠 #쇼츠팬츠 #밴딩반바지 #팬츠  ,"28,548 ~ 31,200원"
1734,레트니 써니 데님,D-CLIP,1292664,100회이상, 여 ,100회 이상,50개 미만,161,4.4,후기 14개 보기,  #데님 #반바지 #숏츠 #워싱  ,"14,900원"
1735,치노 쇼츠 [라이트 블루],MUSINSA STANDARD,MIPT3008-LL,1.1천회이상, 남 ,1.1천 회 이상,50개 이상,69,4.8,"후기 4,989개 보기",  #반바지 #여름바지 #치노팬츠 #하프팬츠 #쇼츠컬렉션  ,"21,494 ~ 22,390원"
1736,[패키지]Light fatigue shorts,HALBKREIS,SET-804,2022S/S, 남 ,,,7,5,후기 1개 보기,  #숏팬츠 #반바지 #여름바지 #쇼츠 #하프팬츠 #밴딩팬츠 #밴딩반바지  ,"45,658 ~ 49,900원"
1737,Nylon Taslan Basic Half Pants (Light Khaki) [LSQMCPH712M],SWIB,LSQMCPH712M,2022S/S, 남 ,700회 이상,,60,4.4,후기 5개 보기,  #하프팬츠 #반바지 #쇼츠 #밴딩팬츠 #숏바지 #숏팬츠 #셋업  ,"26,352 ~ 28,800원"
1738,코튼 콜린 쇼츠 카키,PARTIMENTO,Cotton Colline Shorts Khaki,2020S/S, 남 ,100회 이상,50개 미만,95,4.7,후기 195개 보기,  #바지 #반바지 #쇼츠 #와이드팬츠 #팬츠 #하프팬츠 #연말빅세일  ,"14,229 ~ 14,900원"
1739,(FM10220)데일리 10부 부츠컷 레깅스_블랙,FORMATIVE,(FM10220)BLACK,2021ALL, 여 ,300회 이상,100개 이상,274,4.6,후기 37개 보기,  #부츠컷 #요가복 #필라테스복 #애슬레저 #데일리 #레깅스  ,"53,985 ~ 59,000원"
1740,레오파드 와이드 팬츠,ROCKPSYCHO,3-0000037,2022S/S, 남 ,,,26,5,후기 4개 보기,  #와이드팬츠 #와이드 #밴딩바지 #밴딩팬츠 #레오파드팬츠 #레오파드 #캐주얼팬츠  ,"29,280 ~ 32,000원"
1741,카키 나일론 원턱 크롭 밴딩 팬츠 (421721EZ7H),8SECONDS,421721EZ7H,2021S/S, 남 ,800회 이상,50개 미만,49,4.8,후기 20개 보기,  #421721EZ7H  ,"24,950원"
1742,린넨 원턱 와이드 밴딩팬츠 베이지,GAKKAI UNIONS,GU-0201BG,2022S/S, 남 ,1.5천 회 이상,50개 미만,157,4.9,후기 7개 보기,  #린넨 #밴딩 #핀턱 #원턱 #와이드 #와이드팬츠 #린넨팬츠  ,"28,000원"
1743,택티컬 BDU 팬츠,ROTHCO,100435,병행수입, 남 ,700회 이상,50개 이상,332,4.7,후기 96개 보기,  #면바지 #팬츠  ,"50,600원"
1744,브리지 밴딩 팬츠_블랙,BLANK ROOM,BR,2022S/S, 남 ,1.7천 회 이상,50개 미만,147,4.9,후기 79개 보기,  #와이드핏 #밴딩팬츠 #남자바지 #캐주얼팬츠 #와이드팬츠  ,"69,275 ~ 85,000원"
1745,레귤러 핏 웨빙 벨트 팬츠 [블랙],MUSINSA STANDARD,MMJPC603-BK,1.1천회이상, 남 ,1.1천 회 이상,200개 이상,583,4.7,후기 436개 보기,  #면바지 #크로치 #벨트바지 #클라이밍바지 #캐주얼팬츠  ,"30,624 ~ 31,900원"
1746,와이드 치노 팬츠 [초코 브라운],MUSINSA STANDARD,MIPT0004-CH,2.8천회이상, 남 ,2.8천 회 이상,200개 이상,758,4.7,"후기 9,850개 보기",  #레귤러핏 #면바지 #치노팬츠 #캐주얼팬츠 #면 #와이드 #브라운  ,"31,584 ~ 32,900원"
1747,미니멀 스트레이트 치노팬츠(블랙),TAKEASY,T21PT006,2021S/S, 남 ,700회 이상,100개 이상,209,4.7,후기 257개 보기,,"28,077 ~ 29,400원"
1748,Bermuda One Tuck Cotton Pants [Khaki],XERO,2021F12,2021F/W, 남 ,1.3천 회 이상,50개 이상,250,4.8,후기 188개 보기,  #와이드팬츠 #원턱팬츠 #버뮤다팬츠 #코튼팬츠 #면바지 #와이드 #팬츠  ,"50,325 ~ 55,000원"
1749,와이드 카고 밴딩 팬츠 크림,ACOVER,ACP21404,2020F/W, 남 ,400회 이상,100개 이상,514,4.7,후기 591개 보기,  #조거팬츠 #조거 #밴딩팬츠 #팬츠 #카고팬츠 #와이드팬츠 #와이드  ,"39,800원"
1750,(올시즌) 벌룬핏 밴딩 팬츠 블랙,DIMITRI BLACK,DMT019,2022S/S, 남 ,3.7천 회 이상,50개 미만,98,4.8,후기 24개 보기,  #치노팬츠 #벌룬팬츠 #와이드팬츠 #테이퍼드핏 #시티보이룩 #항아리바지 #와이드슬랙스 #올시즌아이템  ,"50,554 ~ 55,250원"
1751,와이드 히든 밴딩 크롭 슬랙스 [다크 그레이],MUSINSA STANDARD,MIPS0006-DG,1천회이상, 남 ,1천 회 이상,100개 이상,312,4.8,"후기 7,470개 보기",  #루즈핏 #밴딩슬랙스 #셋업팬츠 #와이드핏 #정장바지 #퍼펙트슬랙스 #밴딩 #와이드  ,"31,584 ~ 32,900원"
1752,NOI589 이지 부츠컷 슬랙스 (블랙),NOIAGO,NOI589,2022S/S, 여 ,500회 이상,50개 미만,176,5,후기 9개 보기,  #슬랙스 #바지 #세미와이드 #와이드슬랙스 #부츠컷 #부츠컷슬랙스  ,"37,760 ~ 41,300원"
1753,치노 실루엣 팬츠 블랙,BEARDED KID,B21AMP05BR,2022S/S, 남 ,800회 이상,100개 이상,314,4.9,후기 80개 보기,  #코튼팬츠 #와이드팬츠 #밴딩팬츠 #와이드치노팬츠 #남자치노 #치노팬츠  ,"113,460 ~ 124,000원"
1754,Luster Deep One Tuck Pants [Light Grey],XERO,2020F37,2020F/W, 남 ,1.1천 회 이상,100개 이상,500,4.8,후기 238개 보기,  #원턱팬츠 #와이드팬츠 #팬츠 #바지  ,"53,985 ~ 59,000원"
1755,발란스 와이드팬츠 쿨앤컴피 라이트베이지,UNCOATED 247,1400783,2021S/S, 남 ,1천 회 이상,50개 미만,68,4.7,후기 117개 보기,  #와이드슬랙스 #남성 #슬랙스팬츠 #와이드핏 #바지 #와이드팬츠 #여름팬츠  ,"28,182 ~ 30,800원"
1756,[여름] 이지케어 쿨링 슬랙스 (GRAY),PRAIRIE,EASY-CARE COOLING SLACKS (GRAY),2022S/S, 남 ,1천 회 이상,100개 이상,181,4.7,후기 310개 보기,  #린넨바지 #린넨팬츠 #와이드 #와이드슬랙스 #와이드팬츠 #캐리오버 #셋업  ,"53,284 ~ 61,600원"
1757,우먼즈 라이트웨이트 하이 웨이스트 와이드 히든 밴딩 슬랙스 [네이비],MUSINSA STANDARD,MWAPS105-NA,2021S/S, 여 ,2.2만 회 이상,300개 이상,725,4.8,"후기 1,052개 보기",  #정장바지 #여름슬랙스 #셋업 #핀턱슬랙스 #투턱팬츠 #무신사스탠다드우먼즈 #퍼펙트슬랙스  ,"31,584 ~ 32,900원"
1758,SP-620 컴포트 루즈 테이퍼드 슬랙스_Black,HALBKREIS,SP-620_BK,2022S/S, 남 ,,,22,4.7,후기 7개 보기,  #셋업 #테이퍼드핏 #슬랙스 #테이퍼드 #셋업팬츠 #루즈핏  ,"40,260 ~ 44,000원"
1759,218 TWO TUCK WIDE PANTS [BLACK],INSPECTOR,218,2022S/S, 남 ,400회 이상,50개 미만,89,4.9,후기 72개 보기,,"59,109 ~ 64,600원"
1760,벨트 투턱 와이드 슬랙스 RN.블랙 COOSPT172RNBLACK,COSTUME O’CLOCK,COOSPT172RNBLACK,2022S/S, 남 ,1.1천 회 이상,50개 이상,145,4.9,후기 252개 보기,  #바지 #팬츠 #와이드팬츠 #와이드슬랙스 #투턱팬츠 #투턱슬랙스 #남자슬랙스  ,"43,920 ~ 48,000원"
1761,TDYP 로고 스웨트 트랙팬츠 [MELANGE GRAY],TEDDYPOP,TPBSSATP02GY,2022S/S, 남 ,300회 이상,50개 미만,50,4.9,후기 10개 보기,  #긴바지 #트레이닝팬츠 #트레이닝바지 #이지웨어 #일자바지 #스웨트팬츠 #스웻팬츠  ,"36,417 ~ 39,800원"
1762,크리미 조거팬츠 올리브 그린,CHOOMSUN,cjpog,2022S/S, 여 ,,,43,5,후기 2개 보기,  #트레이닝바지 #트레이닝팬츠 #밴딩팬츠 #조거팬츠 #조거바지 #조거 #기능성팬츠  ,"53,985 ~ 59,000원"
1763,와이드 나일론 팬츠 그레이,UNION GARMENTS,35,2022S/S, 남 ,1.9천 회 이상,50개 이상,144,4.7,후기 53개 보기,  #와이드나일론팬츠 #나일론팬츠 #와이드팬츠 #와이드 #와이드핏 #나일론바지 #와이드바지  ,"36,508 ~ 39,900원"
1764,W 페이트로 4803 린넨라이크 와이드핏 다크그레이 밴딩팬츠,MAGOODGAN,MFT4803_05_21B,2021S/S, 여 ,700회 이상,50개 이상,139,4.8,후기 40개 보기,  #린넨바지 #여자린넨바지 #긴바지 #밴딩팬츠 #와이드팬츠 #여름바지 #여자여름바지  ,"45,696 ~ 47,600원"
1765,자이언트핏 스몰라쿠 조거팬츠(레드),TAKEASY,T21PT025,2021F/W, 남 ,400회 이상,100개 이상,404,4.8,후기 279개 보기,,"27,267 ~ 29,800원"
1766,Multi Pleats Sweat Pants [Cream],BEGIN202,22,2022S/S, 남 ,2.7천 회 이상,100개 이상,386,4.9,후기 455개 보기,  #트레이닝세트 #츄리닝 #트레이닝팬츠 #밴딩팬츠 #트레이닝셋업 #츄리닝바지 #트레이닝바지  ,"76,219 ~ 83,300원"
1767,포시즌 스웻조거(블랙),TAKEASY,T20PT004,2020F/W, 남 ,400회 이상,100개 이상,203,4.8,후기 401개 보기,  #트레이닝 #트레이닝팬츠 #조거 #스웻팬츠 #조거팬츠 #스웨트팬츠 #츄리닝  ,"23,058 ~ 25,200원"
1768,더블택 핀턱 조거 트레이닝팬츠 (블랙),BRENSON,BR524,2022S/S, 남 ,200회 이상,400개 이상,375,4.8,후기 310개 보기,  #트레이닝팬츠 #트레이닝세트 #밴딩팬츠 #와이드 #와이드팬츠 #긴바지 #스웻팬츠  ,"32,900원"
1769,프리미엄 스웨트 슬림 레귤러 조거 Melange Grey,SEVENSELAH,WSWPSRSMY,900회이상, 남 ,900회 이상,100개 이상,468,4.9,후기 132개 보기,  #트레이닝바지 #트레이닝팬츠 #츄리닝 #조거팬츠 #스웻팬츠 #스웨트팬츠  ,"51,900원"
1770,프로핏 롱팬츠-차콜,NINETY PLUS,21065,2021F/W, 남 ,800회 이상,100개 이상,147,4.8,후기 42개 보기,  #트레이닝팬츠 #트레이닝세트 #스웨트팬츠 #트레이닝바지 #트레이닝 #밴딩팬츠 #레깅스  ,"43,900원"
1771,1935 브루클린 이글스 스웻팬츠 블랙,EBBETSFIELD,EB2103PT03BK,2021F/W, 남 ,800회 이상,200개 이상,725,4.8,후기 180개 보기,  #셋업 #스웨트팬츠 #트레이닝세트 #스웨트셋업 #조거팬츠 #셋업컬렉션 #21F/W컬렉션 #브루클린이글스컬렉션  ,"48,300원"
1772,로럴골든 스웨트 팬츠_멜란지그레이,GAINSBORO,GBLP2121MG,2021F/W, 남 여 ,2.1천 회 이상,200개 이상,557,4.7,후기 293개 보기,  #조거 #조거팬츠 #트랙팬츠 #트레이닝팬츠 #스웨트팬츠 #트레이닝세트 #스웨트셋업  ,"39,500원"
1773,헤비웨이트 스웨트 팬츠 [더스티 카키],MUSINSA STANDARD,MMJPK611-UK,2021S/S, 남 ,1.1천 회 이상,300개 이상,278,4.8,"후기 8,753개 보기",  #스웨트컬렉션 #이지웨어 #트레이닝복 #운동복 #원마일웨어 #스웻팬츠 #라운지웨어 #무탠픽업  ,"32,544 ~ 33,900원"
1774,테크 워셔 커브드 조거 팬츠_그레이,CODEGRAPHY,CBBS1PL080GR,2022S/S, 남 여 ,1.5천 회 이상,50개 이상,142,4.7,후기 59개 보기,  #트랙팬츠 #조거팬츠 #바지 #팬츠 #셋업  ,"42,336 ~ 44,100원"
1775,우먼즈 스웨트 조거 팬츠 [라벤더]_와펜 ver.,MELANGE MASTER,MMPC0021-LV,1.7천회이상, 여 ,1.7천 회 이상,200개 이상,"1,112",4.7,"후기 4,687개 보기",  #무지스웨트 #바지 #세트업 #스웨트 #스웨트조거팬츠 #조거바지 #조거팬츠 #조거 #레귤러  ,"27,542 ~ 28,690원"
1776,[여름쭈리]벌룬 와이드 이지 트레이닝 스웨트팬츠(블랙),POWIT,PW-22SU15,2022S/S, 남 ,,,26,5,후기 3개 보기,  #바지 #와이드팬츠 #여름바지 #트레이닝팬츠 #트레이닝바지 #트레이닝세트 #벌룬팬츠  ,"36,508 ~ 39,900원"
1777,오버핏 어센틱 조거팬츠_네이비,ACIDD SLIDE,AS21FWJP01NVG0M,2021F/W, 남 ,300회 이상,50개 이상,312,4.8,후기 25개 보기,  #조거팬츠 #트레이닝팬츠 #트레이닝셋업 #트레이닝바지 #스웻팬츠 #트랙팬츠 #바지  ,"19,104 ~ 19,900원"
1778,원턱 와이드 스웨트팬츠 [블랙],MODERMENT,m21ss421,2021S/S, 남 ,400회 이상,100개 이상,184,4.8,후기 125개 보기,  #트레이닝 #바지 #와이드 #스웻팬츠 #츄리닝 #핀턱 #원마일웨어  ,"35,593 ~ 38,900원"
1779,Classic Sweat Pants [Light Navy],XERO,2021S34,2021S/S, 남 ,1.2천 회 이상,300개 이상,712,4.8,"후기 66,135개 보기",  #조거 #스웨트팬츠 #팬츠 #스웻팬츠 #트레이닝팬츠 #이지웨어 #밴딩팬츠  ,"35,685 ~ 39,000원"
1780,[데일리지] 밴딩 조거 팬츠_SPTCC23G02,SPAO,SPTCC23G02,2021F/W, 여 ,800회 이상,50개 미만,70,4.3,후기 12개 보기,  #밴딩팬츠 #바지 #팬츠 #조거팬츠 #밴딩조거팬츠  ,"28,704 ~ 29,900원"
1781,무지 7부바지,CROSSDOT,802839057,2022S/S, 남 ,,,33,5,후기 3개 보기,  #바지 #여름바지 #밴딩팬츠 #반바지 #남자반바지 #트레이닝팬츠 #반바지추천  ,"26,535 ~ 29,000원"
1782,SWEAT PANTS MARCHE EMBLEM_GREY GREEN,MARDI MERCREDI,272809,2021F/W, 여 ,1.3천 회 이상,200개 이상,504,4.8,후기 514개 보기,,"81,175 ~ 85,000원"
1783,[패키지] 더블택 원턱 조거 트레이닝팬츠,BRENSON,BR561,2022S/S, 남 ,1.2천 회 이상,50개 이상,166,4.8,후기 16개 보기,  #트레이닝세트 #트레이닝셋업 #바지 #트레이닝 #밴딩팬츠 #와이드팬츠 #팬츠  ,"57,900원"
1784,[ATW] 해시태그 하프팬츠_BK,ARTISTWEAR,AT2CH-S4PT801,2022S/S, 남 ,,,24,5,후기 3개 보기,  #바지 #밴딩팬츠 #숏팬츠 #남자반바지 #반바지 #하프팬츠 #밴딩반바지  ,"35,685 ~ 39,000원"
1785,와이드 스트레이트 진 숏츠 -인디고-,COLDWARM,WSJS-002,2022S/S, 남 ,,,47,,,  #반바지추천 #남자반바지 #하프팬츠 #쇼츠팬츠 #밴딩팬츠 #숏팬츠 #밴딩반바지  ,"53,161 ~ 58,100원"
1786,R&R 바람막이 반바지 그린,ESPRIT,042EE1C331-310,2022S/S, 남 ,,,0,,,,"108,885 ~ 119,000원"
1787,R&R 바람막이 반바지 블랙,ESPRIT,042EE1C331-001,2022S/S, 남 ,,,0,,,,"108,885 ~ 119,000원"
1788,SOFT TOUCH HALF PANTS IN PINK,MATIN KIM,MK2235PT028M0PK,, 여 ,,,10,,,,"80,520 ~ 88,000원"
1789,코듀로이 스마일 숏팬츠 머스타드,JUST SATURDAY,CORDUROY SHORT PANTS MUSTARD,2022S/S, 남 ,,,3,,,  #남자반바지 #쇼츠 #쇼츠팬츠 #반바지 #하프팬츠 #반바지추천 #밴딩반바지  ,"32,940 ~ 36,000원"
1790, UTILITY TASLAN HALF PANTS (KHAKI) [LRQMCPH703M],GROOVE RHYME,LRQMCPH703M,2022S/S, 남 여 ,,,85,4.7,후기 12개 보기,  #남자반바지 #밴딩팬츠 #밴딩반바지 #반바지 #팬츠 #숏팬츠 #나일론쇼츠  ,"20,496 ~ 22,400원"
1791,CAVALRY SHORT PANTS [Warm Sand],VDR,C-0380,2022S/S, 남 ,1000회 이상,,67,5,후기 5개 보기,  #하프팬츠 #반바지추천 #여름바지 #남자반바지 #버뮤다팬츠  ,"127,185 ~ 139,000원"
1792,[패키지]포시즌 이지룩 숏팬츠,TAKEASY,T21TS011,2021S/S, 남 ,1.4천 회 이상,100개 이상,197,4.7,후기 38개 보기,,"25,254 ~ 27,600원"
1793,2 TONE ARCH FOOTBALL CLUB SWEAT SHORTS GRAY,YALE,YC1SO1031GR,2022S/S, 남 여 ,800회 이상,50개 미만,138,4.5,후기 14개 보기,  #트레이닝쇼츠  ,"47,200원"
1794,SHORTS ACTIVE PANTS_BEIGE,LADY VOLUME,3985796,2021S/S, 여 ,200회 이상,,196,4.5,후기 19개 보기,  #반바지 #쇼츠 #하프팬츠 #팬츠 #여름바지 #쇼트팬츠 #바지  ,"48,144 ~ 50,150원"
1795,FATIGUE 쇼츠 Gray,CRITIC,CTTOUSP01UC0,2021S/S, 남 ,700회 이상,100개 이상,449,4.8,후기 75개 보기,  #팬츠 #바지 #반바지 #쇼츠 #숏팬츠 #밴딩팬츠 #쇼트팬츠 #21S/S컬렉션 #나일론팬츠 #패밀리세일  ,"53,568 ~ 55,800원"
1796,[스탠다드]21SS WIDE FIT ONE TUCK DENIM SHORTS DARK BEIGE,BESLOW,BSS21SWIFIONTUDESHBE,2021S/S, 남 ,2.3천 회 이상,100개 이상,376,4.8,후기 193개 보기,  #반바지 #쇼츠 #남자반바지 #여름바지 #쇼트팬츠 #숏팬츠 #하프팬츠 #스탠다드  ,"29,500원"
1797,NYLON BEACH SHORT KHAKI(MG2CMMPA60A),MAHAGRID,MG2CMMPA60AKH,2022S/S, 남 여 ,700회 이상,50개 미만,86,4.8,후기 24개 보기,  #반바지 #바지 #밴딩팬츠 #숏바지 #하프팬츠 #컬러쇼츠  ,"47,040 ~ 49,000원"
1798,MERCI LOGO 피그먼트 쇼츠 차콜(FCB2PT291W),FABULOUS ARCHIVE,FCB2PT291W,2021S/S, 여 ,700회 이상,50개 이상,577,4.7,후기 34개 보기,  #스트릿패션 #반바지 #면바지 #쇼츠 #밴딩팬츠 #쇼트팬츠 #하프팬츠  ,"26,901 ~ 29,400원"
1799,퍼티그 린넨 밴딩 쇼트 팬츠[블랙],NINEWEEKS,NWSLS065,2021S/S, 남 ,800회 이상,50개 미만,23,4.5,후기 11개 보기,  #바지 #팬츠 #숏팬츠 #쇼츠 #여름바지 #반바지 #밴딩팬츠  ,"25,920 ~ 27,000원"
1800,패커블 컴포트 버뮤다 팬츠 베이지,COVERNAT,CO2202SO08BE,2022S/S, 남 여 ,800회 이상,50개 미만,257,5,후기 19개 보기,  #바지 #쇼트팬츠 #쇼츠 #팬츠 #반바지 #썸머컬렉션  ,"65,017 ~ 71,100원"
1801,basic chino shorts black,UNIFORM BRIDGE,UB-2400,ALLS/S, 남 ,400회 이상,50개 미만,118,4.9,후기 76개 보기,  #숏팬츠 #반바지 #캐리오버  ,"56,225 ~ 65,000원"
1802,스몰 사인로고 스웻 숏 팬츠 네이비,WHATITISNT,MG2102SO11NA,2021S/S, 남 ,300회 이상,100개 이상,450,4.7,후기 133개 보기,  #반바지 #여름바지 #스웻팬츠 #스몰로고  ,"44,835 ~ 49,000원"
1803,카펜터 쇼츠 [다크 그레이],MUSINSA STANDARD,MMJPH310-DG,1.8천회이상, 남 ,1.8천 회 이상,50개 이상,126,4.7,후기 582개 보기,  #보더쇼츠 #보더팬츠 #올데이쇼츠 #워크웨어 #쇼츠컬렉션  ,"16,690원"
1804,NS6NN00J 화이트라벨 버니 쇼츠,THE NORTH FACE,NS6NN00J,2022S/S, 남 ,1.1천 회 이상,50개 미만,182,4.7,후기 9개 보기,  #밴딩팬츠 #여름바지 #하프팬츠 #여자반바지 #남자반바지  ,"48,572 ~ 53,100원"
1805,린넨 밴딩 하프 팬츠_블랙_SP097,URBANDTYPE,SP097,2022S/S, 남 ,500회 이상,50개 미만,160,4.7,후기 18개 보기,  #밴딩팬츠 #쇼츠 #하프팬츠 #숏팬츠 #밴딩반바지  ,"25,672 ~ 31,500원"
1806,스트라이프 디태쳐블 와이드 팬츠,F8KE CHEMICAL CLUB,22SS22,2022S/S, 남 ,,,6,,,  #와이드 #와이드팬츠 #스트라이프팬츠 #디태쳐블 #투웨이팬츠  ,"258,945 ~ 283,000원"
1807,플라워 패치 와이드 팬츠,F8KE CHEMICAL CLUB,22SS19,2022S/S, 남 ,,,7,,,  #이지팬츠 #와이드팬츠 #캐주얼팬츠 #여름바지 #여름팬츠 #플로럴 #패치워크  ,"241,560 ~ 264,000원"
1808,아이보리 턴업 턱 와이드 팬츠 (352521MB20),8SECONDS,352521MB20,2022S/S, 여 ,,,19,,,  #352521MB20  ,"38,304 ~ 39,900원"
1809,퍼티그 코듀로이 팬츠 (CREAM),TOFFEE,T1F-FCPT,2021F/W, 남 ,1.7천 회 이상,600개 이상,"1,127",4.7,후기 381개 보기,  #와이드팬츠 #코듀로이팬츠 #캐주얼팬츠 #토피바지 #겨울바지 #팬츠 #바지  ,"39,000원"
1810,[2PACK] 울 세미 와이드 밴딩 팬츠 세트,SUARE,1376046,2021F/W, 남 ,1.1천 회 이상,300개 이상,474,4.9,후기 151개 보기,  #밴딩팬츠 #세미와이드 #밴딩 #밴딩바지 #밴딩슬랙스 #트레이닝팬츠 #미니멀  ,"69,120 ~ 72,000원"
1811,SNOW PANTS - GRAY,FUTURE LAB,fl4172,2022S/S, 남 ,1천 회 이상,50개 미만,83,4.8,후기 29개 보기,  #미군바지 #와이드팬츠 #팬츠 #바지 #트레이닝바지 #밀리터리팬츠  ,"109,800 ~ 120,000원"
1812,퍼티그 코듀로이 팬츠 (BLACK),TOFFEE,T1F-FCPT,2021F/W, 남 ,2천 회 이상,400개 이상,705,4.7,후기 381개 보기,  #와이드팬츠 #팬츠 #캐주얼팬츠 #코듀로이팬츠 #바지 #토피바지 #퍼티그팬츠  ,"39,000원"
1813,로우 플라잉 피그먼트 세미 와이드 팬츠 (차콜),FABREGAT,Low Flying Pigment Semi Wide Pants (Chacoal),2022S/S, 남 ,,,26,,,,"102,937 ~ 112,500원"
1814,로우 플라잉 피그먼트 세미 와이드 팬츠 (아이보리),FABREGAT,Low Flying Pigment Semi Wide Pants (Chacoal),2022S/S, 남 ,,,48,5,후기 2개 보기,  #코튼팬츠 #캐주얼팬츠 #와이드핏 #와이드 #여름바지  ,"102,937 ~ 112,500원"
1815,LOT.032 치노 트라우저 카키,DEMIL,LOT.032,1.6천회이상, 남 ,1.6천 회 이상,100개 이상,218,4.9,후기 126개 보기,  #심플 #코튼팬츠 #캐주얼팬츠 #면바지 #긴바지 #치노팬츠 #치노  ,"129,015 ~ 141,000원"
1816,COMFORTABLE CARGO JOGGER PANTS DENIM 컴포터블 카고 조거팬츠 중청,LAUL,LAUL-283,2018F/W, 남 ,400회 이상,200개 이상,306,4.7,후기 110개 보기,  #조거팬츠 #카고조거 #카고팬츠 #컴포터블카고  ,"77,616 ~ 88,200원"
1817,Cargo Pant Dusty Blue,THISISNEVERTHAT,TN221WPARP01DBL,2022S/S, 남 여 ,1.7천 회 이상,50개 이상,405,4.9,후기 48개 보기,  #코튼팬츠 #카고팬츠 #남자바지 #캐주얼팬츠 #카고바지  ,"88,320 ~ 92,000원"
1818,Comfortable Over Wide Chino Pants_Beige,ELLIOTI,EPT007B5BE,2022S/S, 남 ,1.1천 회 이상,50개 이상,324,5,후기 10개 보기,  #밴딩팬츠 #치노팬츠 #와이드밴딩팬츠 #와이드치노팬츠 #원턱팬츠  ,"40,351 ~ 44,100원"
1819,와이드 카고 치노 팬츠 (베이지),URBANSTOFF,U21-BC1-BG,1천회이상, 남 ,1천 회 이상,300개 이상,861,4.8,후기 189개 보기,  #긴바지 #와이드팬츠 #면바지 #코튼팬츠 #카고팬츠 #와이드 #치노팬츠  ,"41,300원"
1820,[2PACK] 린넨 코튼 밴딩 크롭 슬랙스 5컬러,COSTUME O’CLOCK,COOSPT165,1.4천회이상, 남 ,1.4천 회 이상,50개 이상,404,4.6,후기 153개 보기,  #린넨팬츠 #밴딩팬츠 #세트상품 #여름팬츠 #크롭팬츠 #2팩  ,"47,000원"
1821,윈터 코튼 밴딩 팬츠 블랙 CJLP7527,WV PROJECT,2177355,2021F/W, 남 ,400회 이상,300개 이상,246,4.9,후기 275개 보기,  #바지 #코튼팬츠 #밴딩팬츠 #가을바지  ,"30,624 ~ 31,900원"
1822,라이트웨이트 테이퍼드 턴업 히든 밴딩 크롭 슬랙스 [차콜 그레이],MUSINSA STANDARD,MMJPS209-CG,900회이상, 남 ,900회 이상,200개 이상,277,4.7,"후기 1,130개 보기",  #라이트웨이트컬렉션 #셋업 #퍼펙트슬랙스 #허리밴딩 #정장바지 #여름슬랙스 #라이트웨이트  ,"31,584 ~ 32,900원"
1823,쓰리턱 와이드 트윌 팬츠 [그레이],ANOBLIR,AHS70A18WE,2022S/S, 남 ,1.5천 회 이상,50개 이상,382,4.8,후기 37개 보기,  #슬랙스 #팬츠 #바지 #와이드팬츠 #남자슬랙스 #캐주얼팬츠 #슬랙스팬츠  ,"66,703 ~ 72,900원"
1824,[패키지] 유니섹스 와이드 밴딩 스탠다드 슬랙스 2color,PEPPERSEASONING,pants,2021S/S, 남 ,400회 이상,100개 이상,126,4.8,후기 37개 보기,  #남자슬랙스 #와이드팬츠 #와이드슬랙스 #슬랙스 #출근룩 #밴딩팬츠 #와이드  ,"34,678 ~ 37,900원"
1825,헤비웨이트 속기모 테이퍼드 히든 밴딩 10부 슬랙스 [네이비],MUSINSA STANDARD,MMJPS601-NA,2021F/W, 남 ,3.5천 회 이상,800개 이상,"1,012",4.8,"후기 5,079개 보기",  #기모바지 #슬림핏 #기본슬랙스 #셋업 #허리밴딩 #정장바지 #트라우저  ,"35,424 ~ 36,900원"
1826,NYLON CARGO BALLOON PANTS _ BEIGE,FRIZMWORKS,FZW2022SSPT029,2022S/S, 남 ,2.8천 회 이상,50개 이상,318,4.9,후기 36개 보기,  #와이드핏 #바지 #팬츠 #카고팬츠 #벌룬팬츠  ,"65,194 ~ 71,250원"
1827,cotton fatigue pants regular fit off white,UNIFORM BRIDGE,UB-2994,ALLS/S, 남 ,1.8천 회 이상,100개 이상,278,4.8,"후기 10,264개 보기",  #캐리오버 #코튼팬츠 #퍼티그팬츠 #퍼티그 #22SPRING  ,"53,690 ~ 59,000원"
1828,W102 울 슬릿 와이드 슬랙스 반타 블랙,LOTS,PWTZ3PTW92MOBK,2020F/W, 남 ,900회 이상,50개 이상,308,4.7,후기 77개 보기,  #울슬랙스 #와이드슬랙스 #와이드팬츠 #남자슬랙스 #라츠오브피플 #수트팬츠 #블랙그레이컬렉션  ,"57,828 ~ 63,200원"
